filename,type,title,artist,techniques,Soul Score,lyrics,rhythm,instrument
BP_FS2_01222.json,Vocal,공무도하 (이봉근),이봉근,4,0.61,가련하여 뒤돌지 마오,,남성성악
BP_FS1_00189.json,Instrumental,새야새야 (천지윤),천지윤,8,0.59,,,해금
BP_CR2_01707.json,Vocal,나의 바다,구민지,1,0.14,너의 바다,,여성성악
BP_CR1_03523.json,Instrumental,남도들노래 중 풍장소리,,0,0.0,,,징
AM_E01_02944.json,Instrumental,평조회상 가락덜이(지금풍류),김대곤,15,0.34,,,대금
AP_C04_07579.json,Instrumental,여민락만,이신애,0,0.0,,,아쟁
BP_CR2_01694.json,Vocal,풍경,구민지,0,0.0,우우우우우,,여성성악
BP_CR2_01699.json,Vocal,나의 바다,구민지,2,0.2,산산조각난 노란빛에,,여성성악
AP_F08_01618.json,Vocal,판소리 적벽가,최호성,5,0.58,일찍 죽여옳다 허고서 성정봉 양장을 불러 너 이대로 남병산 빨리 올라가,자진모리,남성성악
BM_FS2_01115.json,Instrumental,경화수월,,0,0.0,,,생황
AP_F01_05242.json,Instrumental,염불풍류 중 굿거리,김성준,5,0.35,,굿거리,피리
AP_C11_01498.json,Vocal,몽금척,박진희,2,0.21,덕 지,,여성성악
BP_FS2_00918.json,Vocal,큰일,고재현,0,0.0,쑤욱쑤욱 자라서 큰일을 해내는 큰 사람이 될 거야,자진모리,남성성악
AP_F02_07440.json,Instrumental,신관용류 가야금산조 긴산조 중모리,서수복,0,0.0,,중모리,장구
AP_F02_07445.json,Instrumental,신관용류 가야금산조 긴산조 중모리,서수복,0,0.0,,중모리,장구
AP_F06_04573.json,Vocal,자진아라리 2 (mbc),신승달 외,6,0.55,아리아 리쓰리쓰리아라리요아리랑 고개루 넘어가네,,남성성악
AP_F02_04200.json,Instrumental,신관용류 가야금산조 긴산조 중중모리,서은영,4,0.79,,,가야금
BP_CR1_02706.json,Instrumental,모란은 화중왕이요,박지현,0,0.0,,,
BP_FS2_02862.json,Instrumental,신시나위1-거리,,0,0.0,,자진모리,대금
AP_F07_06314.json,Instrumental,국문뒤풀이,,0,0.0,,굿거리,장구
AP_F07_06612.json,Instrumental,변강쇠타령,,0,0.0,,굿거리,장구
AP_F06_06867.json,Instrumental,느리개타령,황소라,7,0.71,,굿거리,가야금
AM_F06_04966.json,Vocal,각설이타령 7 (mbc),윤영기,6,0.3,그 잘난 거게 두고 두자나 한자 나 들고 나보니 야진주야기생이해비 왜정아전쟁에 목을 안고 진주 남강에 뚝 떨어졌다 이리치고 저리 치고 잘한다,휘모리,남성성악
BP_CR2_01917.json,Instrumental,노올량 도드리,고명진,0,0.0,,,
BP_CR1_02558.json,Instrumental,둥개타령,황정수,3,0.44,,굿거리,가야금
AP_F02_05413.json,Instrumental,호적산조 중모리,김지현,12,0.78,,중모리,태평소
AP_E01_02837.json,Instrumental,영산회상 중 상영산(성음지교2),강은일,6,0.21,,,해금
BP_CR1_00030.json,Instrumental,꽃상여,김보미,3,0.3,,굿거리,해금
AP_E04_01980.json,Instrumental,밑도드리(지금풍류),황진아,4,0.32,,,거문고
AP_F06_01231.json,Vocal,강강술래,조정희,11,0.88,강강술래 강강술래,굿거리,여성성악
BP_FS2_03575.json,Instrumental,소확행,,4,0.28,,굿거리,소금
BP_CR2_01357.json,Vocal,씨를 뿌려주소서,장명서,3,0.2,매서운 바람결 휘날리는 빗방울 올해도 제주의 영등할망 왔네,굿거리,여성성악
BM_CR2_00525.json,Instrumental,솜사탕 구름,김민정,6,0.24,,굿거리,해금
AP_F06_00470.json,Instrumental,꼭두각시,,5,0.53,,자진모리,단소
AP_F05_07930.json,Instrumental,웃다리풍물 (지금풍류),,0,0.0,,휘모리,꽹과리
AP_F08_01834.json,Vocal,판소리 심청가,조정희,3,0.23,인당수제수로 죽은 지가 삼년이오,중모리,여성성악
BP_CR1_02912.json,Instrumental,가을 부벽루에서,조성재,1,0.09,,,아쟁
BP_CR2_01300.json,Instrumental,일식,민소윤,7,0.54,,휘모리,대금
BP_CR2_00685.json,Instrumental,파동,노은아,3,0.37,,,해금
AP_F06_08174.json,Instrumental,홍애기,추정현,8,0.91,,굿거리,가야금
AP_F06_04605.json,Vocal,뱃노래 (지금풍류),백소망,2,0.14,어야디야어기야디야어기야디야에 헤,자진모리,여성성악
BP_CR2_01341.json,Instrumental,씨를 뿌려주소서,고명진,0,0.0,,자진모리,북
AP_F07_06462.json,Instrumental,만학천봉,,0,0.0,,,장구
AP_E01_03983.json,Instrumental,평조회상 중령산(지금풍류),공유림,4,0.18,,,가야금
AP_E01_02437.json,Instrumental,영산회상 중 세령산(성음지교2),서은영,3,0.16,,,가야금
AP_E05_05800.json,Instrumental,우조 언락 (해금풍류),이승희,2,0.13,,,해금
AP_F08_01441.json,Vocal,판소리 흥보가,김수인,3,0.29,배산임수 개국 허고무림수 죽이 두른 곳 에,진양조,남성성악
AP_E01_05132.json,Instrumental,영산회상 상현도드리(지금풍류),공유림,5,0.36,,,가야금
AP_E02_05896.json,Instrumental,자진한잎 평조두거,이종무,0,0.0,,,생황
AP_E02_04891.json,Instrumental,염양춘 (이승엽),이승엽,2,0.15,,,대금
BM_FS2_03201.json,Instrumental,풍년가 (반응점),,27,0.86,,자진모리,피리
BP_FS1_00267.json,Instrumental,La Memoria de Yun Isang (천지윤),천지윤,3,0.45,,,해금
AP_E01_03457.json,Instrumental,영산회상 가락덜이(지금풍류),공유림,4,0.27,,,가야금
AP_E01_06914.json,Instrumental,상령산 (피리정악 영산회상),이호진,6,0.26,,,피리
BM_CR2_01857.json,Instrumental,겨울 피어오르다,주보라,4,0.07,,,가야금
BP_CR2_00622.json,Instrumental,비단 직조,노은아,2,0.26,,,해금
AP_F04_01051.json,Instrumental,북장단 육채,미상,0,0.0,,,북
AP_F08_01711.json,Vocal,판소리 수궁가 ,염경애,11,0.63,백성이 안락이라앵모금 잔천일주와 천빈옥 반담은 안주우 부불로초불사약을 싫도록 먹은 후에,,여성성악
AP_F07_06512.json,Vocal,바위타령 Part 1,전병훈,3,0.16,승갓 절쪽도 리바위용 바위 신선바위 부처 바위,,남성성악
AP_F02_07403.json,Instrumental,신관용류 가야금산조 긴산조 진양,서수복,0,0.0,,진양조,장구
AP_F07_06740.json,Vocal,선유가,전병훈,3,0.18,날과 백년원수로다,,남성성악
BP_CR1_00039.json,Instrumental,꽃상여,김보미,3,0.19,,굿거리,해금
AP_E05_05550.json,Instrumental,계면조 언롱 (해금풍류),이승희,3,0.15,,,해금
AM_F06_03433.json,Vocal,따북네,박가무,20,0.48,따북따북따북네 야너어드로울구가나 울어머니몽신골로 젖줄 바래 울고 간다느 어머니 오마더라 어느천년 오마던 가 뒷동산에 말뼉다 구살 구걷어 오마더라 뒷동산에 말뼉다구 썩기 쉽지살이 붙나,중모리,여성성악
AP_F07_06339.json,Instrumental,금강산타령 Part 1,,0,0.0,,중모리,장구
AP_E01_06945.json,Instrumental,중령산 (피리정악 영산회상),이호진,5,0.2,,,피리
AP_C11_07302.json,Vocal,첩승무,이동영,1,0.1,춘일,,남성성악
BP_CR1_02129.json,Vocal,호나 시나위 파트 3,조종훈,0,0.0,망재야 망재야망재야망재야망재야망재야망재야에 시자오시 자망재야오시자에 시자오시 자망재야오소서,,남성성악
BP_CR2_00649.json,Instrumental,땅을 빚는 손,노은아,6,0.39,,,해금
AP_F08_01671.json,Vocal,판소리 흥보가,정순임,7,0.83,생살 지권을 가진 돈 부귀공명이 붙은 돈,,여성성악
BP_CR1_02079.json,Vocal,생!사고락 2,,10,0.9,가난도 사주에 가 있는 --거나,진양조,남성성악
BP_CR2_00823.json,Vocal,청산별곡,이밝음,2,0.24,청산에 청산에 살어리랐다,,여성성악
BP_CR2_01712.json,Instrumental,나의 바다,임정완,2,0.32,,,가야금
AP_F07_06522.json,Instrumental,바위타령 Part 3,,0,0.0,,,장구
AP_F05_08226.json,Instrumental,웃다리풍물,윤호세,0,0.0,,,징
BP_FS1_02542.json,Instrumental,바흐 미뉴에트,황정수,0,0.0,,,가야금
AP_F02_01030.json,Instrumental,천추산류 단소산조,,1,0.09,,진양조,단소
BP_FS3_03058.json,Instrumental,Make Sense,,1,0.07,,,대금
AP_E02_05936.json,Instrumental,자진한잎 편수대엽 II,이종무,0,0.0,,,생황
BP_CR2_00871.json,Instrumental,Flying(새가 날아든다) ,유성희,0,0.0,,굿거리,생황
BP_FS2_01972.json,Instrumental,그리운 사람아,,0,0.0,,,생황
AP_E05_05456.json,Instrumental,계면조 두거 (해금풍류),박혜신,6,0.27,,,거문고
AP_F02_07284.json,Instrumental,서용석류 대금산조 진양,김상연,11,0.41,,진양조,대금
AP_E05_05574.json,Instrumental,계면조 계락 (해금풍류),박혜신,3,0.18,,,거문고
AP_F06_02151.json,Vocal,모찌는소리 (mbc),지정선,2,0.2,홍치자 조리자 이종판으로 조리자 조리자 홍치 자귀신에 단지로 홍치자,자진모리,여성성악
AP_C11_01581.json,Vocal,사선무,조일하,1,0.12,천추만세,,여성성악
AP_F01_00613.json,Instrumental,경기대풍류 중 잦은굿거리,,4,0.67,,굿거리,해금
AP_F02_05418.json,Instrumental,호적산조 중모리,김지현,12,0.78,,중모리,태평소
AP_F07_06627.json,Vocal,변강쇠타령,전병훈,4,0.4,산을 넘고 물을 건너 원근 산천에 당도 하니,굿거리,남성성악
AM_F06_04620.json,Vocal,청춘가 (지금풍류),백소망,11,0.52,이팔청춘에 소년 몸 되어서 문명에 학문을 닦아를 봅시다,굿거리,여성성악
BP_CR1_02046.json,Vocal,생!사고락 1,,2,0.35,오초동 남가는 배난북을 두리둥 두리둥두리둥둥둥둥,자진모리,남성성악
AP_F06_04706.json,Vocal,매화타령 (지금풍류),백소망,0,0.0,무슨 염치로 삼승버선에 볼받아달라냐,굿거리,여성성악
BP_CR2_00471.json,Vocal,애환,김주현,2,0.09,가끔 노래나 불러다오,굿거리,남성성악
AP_F08_01883.json,Vocal,판소리 흥보가,유미리,5,0.81,중나려 온 다 중 하나 나려온다,,여성성악
AP_E02_05934.json,Instrumental,자진한잎 편수대엽 II,이종무,0,0.0,,,생황
BP_FS1_02541.json,Instrumental,바흐 미뉴에트,황정수,0,0.0,,,가야금
BP_FS2_02861.json,Instrumental,신시나위1-거리,,1,0.11,,자진모리,대금
AP_E01_02860.json,Instrumental,영산회상 중 상영산(성음지교2),강은일,4,0.17,,,해금
BP_CR2_00735.json,Vocal,처용 (노올량),장명서,0,0.0,그대의 마음은 솔방울인가 그놈의 잔꾀에 속은 건가,,여성성악
AP_F02_04194.json,Instrumental,신관용류 가야금산조 긴산조 중중모리,서은영,5,1.0,,,가야금
AP_E01_00041.json,Instrumental,현악영산회상 중 하현도드리,,2,0.09,,,거문고
AP_F01_05968.json,Instrumental,취타풍류 중 삼현타령,,0,0.0,,,아쟁
AP_F13_08210.json,Instrumental,무악장단,윤호세,0,0.0,,,징
AP_F07_06785.json,Instrumental,소춘향가,,0,0.0,,,장구
BP_FS3_03005.json,Instrumental,Doraji,,4,0.2,,,해금
AM_E01_02473.json,Instrumental,평조회상 세령산(지금풍류),정겨운,8,0.23,,,해금
AP_E01_00588.json,Instrumental,현악영산회상 중 군악,,1,0.16,,,거문고
BP_CR2_00527.json,Instrumental,솜사탕 구름,김민정,5,0.3,,,해금
AP_E01_02931.json,Instrumental,영산회상 하현도드리(지금풍류),정겨운,3,0.26,,,해금
AP_C11_07331.json,Vocal,가인전목단,조일하,4,0.46,옥적,,여성성악
BP_CR2_01375.json,Vocal,숨비소리,장명서,4,0.34,물질흐멍사는 바당 우리 어멍물에 들언,굿거리,여성성악
AP_E05_05685.json,Instrumental,우조 초수대엽 (해금풍류),이승희,3,0.23,,,해금
AP_E01_02718.json,Instrumental,평조회상 상령산(지금풍류),박지영,4,0.16,,,피리
BM_CR1_02103.json,Instrumental,호나 시나위 파트 1,김지현,8,0.24,,,태평소
AP_F08_01111.json,Vocal,판소리 흥보가,정순임,4,0.69,장성을 지내어 갈석산을 넘어 연경을 들어가,,여성성악
AP_C11_01567.json,Vocal,사선무,조일하,9,0.83,만세더으고 져,,여성성악
AP_E01_02987.json,Instrumental,평조회상 상현도드리(지금풍류),김대곤,5,0.33,,,대금
AP_F01_00226.json,Instrumental,경기대풍류 중 염불타령,,4,0.2,,,대금
AM_F06_06139.json,Vocal,삼삼는소리 3 (mbc),김병록,4,0.31,울아부 지불 밝히고 우리 오빠관 솔 깨고 우리 엄마삼을 째고 우리 월케밤 참하고,,여성성악
AP_F05_08588.json,Instrumental,삼도농악가락,,0,0.0,,,꽹과리
AM_F06_03431.json,Vocal,아침 방아 찧어라2,최필녀,6,1.12,아침거리 찌라지 약거리 찌라 방아방아찌라,휘모리,여성성악
AP_E02_05931.json,Instrumental,자진한잎 편수대엽 I,이종무,0,0.0,,,생황
AP_E01_03841.json,Instrumental,영산회상 염불도드리(지금풍류),김대곤,8,0.45,,,대금
AP_E01_02231.json,Instrumental,영산회상 중 중령산(성음지교2),서은영,2,0.1,,,가야금
AP_F06_08168.json,Instrumental,홍애기,추정현,9,0.89,,자진모리,가야금
AP_F08_01422.json,Vocal,판소리 수궁가,김수인,9,0.53,만화방 창화림 중 뛰어가는 발 그려 대한 엄동설한풍에어한 허든털 그려,,남성성악
BM_CR2_00474.json,Instrumental,봄의 새벽,김민정,7,0.25,,,해금
BP_CR1_02020.json,Instrumental,휘산조,김민영,9,0.48,,휘모리,가야금
AP_E01_03278.json,Instrumental,평조회상 상령산(성음지교3),진윤경,7,0.28,,,피리
BP_FS2_01110.json,Instrumental,돌아오지 않음을,,3,0.46,,,태평소
BP_FS1_00268.json,Instrumental,La Memoria de Yun Isang (천지윤),천지윤,2,0.31,,,해금
AP_C11_01532.json,Vocal,헌선도,조일하,3,0.29,봉-궐,,여성성악
AP_F04_01050.json,Instrumental,북장단 육채,미상,0,0.0,,,북
AP_F06_08133.json,Instrumental,이어도사나,추정현,3,0.33,,굿거리,가야금
AP_E01_02869.json,Instrumental,평조회상 염불도드리(성음지교3),서은영,4,0.29,,,가야금
AP_F07_06662.json,Instrumental,비단타령,,0,0.0,,,장구
AP_F02_07480.json,Instrumental,신관용류 가야금산조 긴산조 중중모리,서수복,0,0.0,,,장구
AP_F01_04826.json,Instrumental,취타풍류 중 별곡타령,,1,0.35,,,피리
BP_CR1_03520.json,Instrumental,남도들노래 중 풍장소리,,0,0.0,,,북
AP_E01_03754.json,Instrumental,영산회상 상령산(지금풍류),박지영,4,0.17,,,피리
AP_F06_06807.json,Instrumental,방아타령 (전병훈),남성훈,2,0.28,,,아쟁
AP_E05_05430.json,Instrumental,다스름 (해금풍류),박혜신,0,0.0,,,거문고
AP_F08_01839.json,Vocal,판소리 심청가,조정희,4,0.49,원정부지 이별하니 옥창오견의 앵도화,중모리,여성성악
AP_E01_02420.json,Instrumental,영산회상 중 상현도드리(성음지교2),서은영,10,0.59,,,가야금
AP_F06_08113.json,Instrumental,무덤다지는소리,추정현,8,0.93,,굿거리,가야금
AP_F09_01146.json,Vocal,운담풍경,안숙선,8,0.44,수파는 불흥이라 종일 위지소여하여 능만 경지망연이라,중모리,여성성악
AM_F06_08573.json,Instrumental,너영나영 (지금풍류 교과서),,10,0.7,,,소금
AP_E01_02960.json,Instrumental,평조회상 가락덜이(지금풍류),공유림,2,0.19,,,가야금
AP_E04_01962.json,Instrumental,밑도드리(지금풍류),공유림,6,0.25,,,가야금
AP_F08_01696.json,Vocal,판소리 수궁가,염경애,11,0.63,고고천변 일륜 홍 부상에 높이 떠 양곡의 잦은 안개월봉으로 돌고 돌아,,여성성악
AP_E01_03102.json,Instrumental,평조회상 염불도드리(지금풍류),정겨운,4,0.22,,,해금
AP_F01_05177.json,Instrumental,염불풍류 중 반염불,,1,0.16,,,아쟁
AP_F05_08278.json,Instrumental,삼도농악가락,윤호세,0,0.0,,,북
BP_FS1_02658.json,Vocal,여름의 숲,하윤주,3,0.62,손 내밀던,,여성성악
BP_CR1_02015.json,Instrumental,휘산조,조성재,4,0.25,,휘모리,아쟁
AP_C09_02176.json,Instrumental,취타(지금풍류),김대곤,0,0.0,,,대금
BP_FS2_00849.json,Vocal,품바왔슈,이밝음,1,0.15,야속한 세월이 여우리네 인생처럼 간다 들어간다,휘모리,여성성악
AP_E01_03908.json,Instrumental,평조회상 중령산(지금풍류),김대곤,4,0.19,,,대금
AP_C06_07672.json,Instrumental,동동,김동근,1,0.1,,,소금
AM_F06_05352.json,Vocal,울어머니 가겼다네 (mbc),장명순,12,0.61,재주보 소재 주보소울어머니 재주보 소나도 낳고 베도 낳고 서른 두 자 멩지베를 짜실 데끼 얹어 놓고 아퍼겠다네 아펐다네,굿거리,여성성악
AP_E01_02625.json,Instrumental,평조회상 상령산(지금풍류),황진아,3,0.13,,,거문고
AP_E01_02885.json,Instrumental,평조회상 염불도드리(성음지교3),진윤경,5,0.35,,,피리
AP_F02_00830.json,Instrumental,지영희류 해금산조,신현석,7,0.58,,,해금
AM_F06_05383.json,Vocal,장례축원소리 - 염불소리 (mbc),전판유,18,0.69,제일에 진광대 왕나무아미타불 제보 제보살나무아미타불 제이에 초광대 왕나무 아미타불 제보 제보살나무아미타불,자진모리,남성성악
BP_FS2_01192.json,Vocal,풍요 (이봉근),이봉근,1,0.23,쏭쎄 바라부럽왕,,남성성악
AM_F06_04940.json,Vocal,무덤다지는소리 2 (mbc),조한영,7,0.27,어허 달구어 허달구어 허달구어 허달구지나간 봄철은 또다시 오건만에 헤달구,굿거리,남성성악
BP_FS1_02623.json,Instrumental,슈베르트 자장가,황정수,4,0.29,,,가야금
BP_CR2_01324.json,Instrumental,오채 (노올량),민소윤,1,0.07,,,대금
AP_F08_00770.json,Vocal,판소리 수궁가,염경애,3,0.36,은하 ㅎ-수삼긴 후 후에 그물에 다리를 놓아,,여성성악
AP_F02_04108.json,Instrumental,신관용류 가야금산조 긴산조 진양,서은영,6,0.44,,진양조,가야금
AP_E02_04885.json,Instrumental,염양춘 (이승엽),이승엽,3,0.27,,,대금
BP_CR2_00512.json,Instrumental,강원도 아리랑 (사이),김태정,0,0.0,,,징
BP_FS1_00302.json,Instrumental,편지 (천지윤),천지윤,9,0.84,,중모리,해금
AP_F02_05150.json,Instrumental,호적산조,김지현,2,0.16,,진양조,태평소
AP_E03_00021.json,Instrumental,보허사,,0,0.0,,,
AP_E05_04341.json,Instrumental,태평가 (해금풍류),이승희,4,0.16,,,해금
AP_E01_03632.json,Instrumental,영산회상 상령산(지금풍류),황진아,1,0.04,,,거문고
AP_F01_06080.json,Instrumental,서도풍류 중 염불,김성준,1,0.05,,,피리
BP_CR1_00053.json,Instrumental,애원성,김동근,4,0.18,,,
AP_E01_03605.json,Instrumental,영산회상 상령산(지금풍류),김대곤,10,0.41,,,대금
BP_CR1_00073.json,Instrumental,애원성,김동근,0,0.0,,굿거리,
BM_CR2_01643.json,Instrumental,여름소년,최경철,27,0.46,,,가야금
AP_E05_00144.json,Instrumental,가곡 남창 언편,,4,0.39,,,해금
AP_F06_00816.json,Instrumental,청춘가,이춘희,6,0.3,,굿거리,여성성악
AM_F06_03373.json,Vocal,모심는소리 - 어랑타령,최은수 외 3명,6,0.43,와다시 가방이 덜커덕 만 원 찌리 만 나온다 어랑어랑어 허야어 허야 둥둥 꼭 끈 안구나 잠자세,자진모리,남성성악
AP_F05_07954.json,Instrumental,영남가락 (지금풍류),,0,0.0,,,장구
AM_F01_04804.json,Instrumental,취타풍류 중 길타령,,10,0.5,,,피리
AP_F13_00536.json,Instrumental,진도씻김굿,,0,0.0,,진양조,장구
AP_E01_06931.json,Instrumental,중령산 (피리정악 영산회상),이호진,3,0.12,,,피리
AP_F08_01741.json,Vocal,판소리 춘향가,이주은,5,0.63,십삭만에 딸 하나를 낳었는듸,중모리,여성성악
AP_F06_00815.json,Vocal,늴리리야,김세윤,4,0.4,잊엊던 낭군이 다시 돌아온 다닐 닐 닐리리야,굿거리,여성성악
AM_F06_04510.json,Vocal,삼삼는소리 - 과부신세타령 (mbc),박옥남,5,0.18,뱅자년 동짓달에 부부간에 깊이든 잠싫은 듯이 이별하고 섣달이라 그 뭄날은 집집마다 음식한데 우런님은 어디 가고 돌아오실 줄 모르시나,굿거리,여성성악
BP_CR2_02328.json,Instrumental,Sinawi Moment - Prologue,김민영,0,0.0,,,거문고
AP_E01_03690.json,Instrumental,영산회상 상령산(지금풍류),공유림,4,0.17,,,가야금
AP_E02_05922.json,Instrumental,자진한잎 편수대엽 I,이종무,0,0.0,,,생황
AP_E01_02799.json,Instrumental,영산회상 중 상영산(성음지교2),서은영,0,0.0,,,가야금
AP_F02_07251.json,Instrumental,서용석류 대금산조 중모리,김상연,16,0.76,,중모리,대금
AP_F06_05069.json,Vocal,막바지사데 (mbc),강갑년 외,2,0.28,에요랑사 데어 이 요랑사 데,굿거리,여성성악
AP_F05_08277.json,Instrumental,삼도농악가락,윤호세,0,0.0,,,꽹과리
BP_FS3_03059.json,Instrumental,Make Sense,,3,0.35,,,대금
AP_E01_03497.json,Instrumental,영산회상 군악(지금풍류),공유림,11,0.36,,,가야금
AP_F07_06642.json,Instrumental,병정타령,,0,0.0,,,장구
AP_E05_05670.json,Instrumental,우조 초수대엽 (해금풍류),박혜신,3,0.12,,,거문고
BP_CR1_03516.json,Instrumental,남도들노래 중 풍장소리,,0,0.0,,,북
AP_F06_01281.json,Vocal,진도아리랑,박양덕,13,0.78,아리아리랑 쓰리쓰리랑 아라리가 났네 아리랑 음음음아라리가 났네,,여성성악
AM_F06_04400.json,Vocal,베틀노래 (mbc),김순계,0,0.0,하늘에 옥황선녀 지하로 나려와서 그저 놀기 심심하야 물레 구 경차맀구나 굵으나 굵은 꼰치 시리동실잣 아내어,자진모리,여성성악
BM_FS2_03280.json,Instrumental,축제,,8,0.24,,자진모리,소금
AP_F06_08104.json,Instrumental,금다래꿍,추정현,8,0.77,,굿거리,가야금
AP_F05_07957.json,Instrumental,영남가락 (지금풍류),,0,0.0,,,꽹과리
AP_E04_02042.json,Instrumental,우조가락도드리(지금풍류),박지영,5,0.41,,,피리
AP_F02_07276.json,Instrumental,서용석류 대금산조 진양,김상연,9,0.34,,진양조,대금
BP_CR2_01940.json,Instrumental,짜증가,민소윤,4,0.39,,,대금
AP_F02_04128.json,Instrumental,신관용류 가야금산조 긴산조 진양,서은영,12,0.92,,진양조,가야금
AP_F05_08463.json,Instrumental,웃다리풍물,,0,0.0,,,꽹과리
AP_E01_05119.json,Instrumental,영산회상 상현도드리(지금풍류),김대곤,14,0.38,,,대금
BP_FS2_03601.json,Instrumental,뜬다!,,2,0.31,,,태평소
AM_F06_03371.json,Vocal,아이어르는소리 - 세상 세상,길정배,2,0.08,세상 세상 할아버지가 마당 씰다귀 떨어진 동전 한 푼 읃 더 다 밤 한 말을 사다가 선반 끝에 얹었더니 머리감은 새앙쥐가 들락날락다 까먹고,자진모리,여성성악
AP_E01_02261.json,Instrumental,영산회상 중 중령산(성음지교2),강은일,6,0.32,,,해금
AP_E01_02394.json,Instrumental,평조회상 타령(지금풍류),황진아,9,0.48,,,거문고
AP_F06_04353.json,Vocal,노인네에 정 붙는 건 (mbc),이정혜,4,0.35,넌두 갈보난두 갈보두 군데 갈보가 한데 루모여서 장구채들구서 막 늘어진다,자진모리,여성성악
AP_E05_05659.json,Instrumental,우조 초수대엽 (해금풍류),박혜신,1,0.08,,,거문고
AM_F06_06109.json,Vocal,삼삼는소리 2 (mbc),임봉월,5,0.33,오실경아오실경아너 콩나콩 정다릴 때 청댓 잎도 마주 놓고 암닭장닭 마주 놓고,,여성성악
BP_FS2_02854.json,Instrumental,서리꽃,,2,0.26,,,피리
AP_C09_07745.json,Instrumental,취타,김동근,10,0.98,,,소금
AP_E02_05887.json,Instrumental,자진한잎 평조두거,이종무,0,0.0,,,생황
AP_E01_03137.json,Instrumental,평조회상 가락덜이(성음지교4),서은영,2,0.12,,,가야금
BP_FS1_02631.json,Instrumental,섬집아기,황정수,3,0.29,,,가야금
AP_F07_06754.json,Instrumental,성주풀이,,0,0.0,,자진모리,장구
AP_F06_04672.json,Instrumental,한강수타령 (지금풍류),김민정,10,0.64,,굿거리,해금
AP_F11_08276.json,Instrumental,영산대개계,윤호세,0,0.0,,,징
AP_F02_04138.json,Instrumental,신관용류 가야금산조 긴산조 진양,서은영,9,0.66,,진양조,가야금
BM_CR1_02124.json,Instrumental,호나 시나위 파트 3,김지현,8,0.36,,중모리,피리
AP_F02_04164.json,Instrumental,신관용류 가야금산조 긴산조 중모리,서은영,8,0.72,,중모리,가야금
BP_CR2_00869.json,Instrumental,Flying(새가 날아든다) ,유성희,0,0.0,,,생황
BP_CR2_01811.json,Vocal,무서운 시간,구민지,4,0.39,나를 부르지 마오,,여성성악
BM_CR2_00501.json,Instrumental,강원도 아리랑 (사이),김민정,26,0.67,,,해금
AM_F06_05088.json,Vocal,곰방메질 (mbc),강승화 외,0,0.0,허기두 레더 럼마야 허기 두레더 럼마야 허기두 레더 럼마야 허기두 레더 럼마야 역군님 네일 심동체로,굿거리,남성성악
AP_F07_06470.json,Instrumental,맹꽁이타령,,0,0.0,,,장구
BP_CR2_00161.json,Instrumental,넋두리,김민정,6,0.42,,자진모리,해금
BP_FS2_00843.json,Vocal,품바왔슈,이밝음,0,0.0,지리구지리구 또 왔네지리구지리구 또 왔네또 또 또 또 또 또 또 왔네 품바,휘모리,여성성악
BP_FS1_00201.json,Instrumental,달무리 (천지윤),천지윤,9,0.48,,,해금
AP_F02_00289.json,Instrumental,성금련류 가야금산조,,2,0.33,,휘모리,가야금
AP_F06_00364.json,Instrumental,자진강강술래,,3,0.62,,자진모리,가야금
AP_E01_02855.json,Instrumental,영산회상 중 상영산(성음지교2),강은일,4,0.17,,,해금
AP_F05_08221.json,Instrumental,웃다리풍물,윤호세,0,0.0,,,북
AP_E01_03819.json,Instrumental,영산회상 타령(지금풍류),공유림,10,0.57,,,가야금
AP_C09_02202.json,Instrumental,취타(지금풍류),정겨운,1,0.2,,,해금
AP_E01_04005.json,Instrumental,평조회상 중령산(지금풍류),정겨운,6,0.28,,,해금
AM_F06_08574.json,Instrumental,너영나영 (지금풍류 민요조),,9,0.64,,,소금
AP_E04_00100.json,Instrumental,윗도드리,,4,0.16,,,거문고
AP_E01_02517.json,Instrumental,영산회상 중 타령(성음지교2),서은영,4,0.2,,,가야금
BP_CR2_01383.json,Vocal,숨비소리,장명서,5,0.42,용왕님께 비 옵나이다,굿거리,여성성악
BP_FS2_01459.json,Instrumental,떠난다,나선진,6,0.81,,휘모리,거문고
AP_E01_03036.json,Instrumental,평조회상 상현도드리(지금풍류),정겨운,1,0.08,,,해금
BP_FS2_00780.json,Instrumental,보배섬 진도약사사,유성희,5,0.6,,자진모리,피리
AP_C10_00642.json,Instrumental,대취타,,3,0.19,,,태평소
AP_F08_01806.json,Vocal,판소리 심청가,조정희,13,1.14,요량한 남은 소리어적이어 이련만,진양조,여성성악
AP_F02_01026.json,Instrumental,천추산류 단소산조,,4,0.58,,진양조,단소
AP_E05_04265.json,Instrumental,계면조 언편 (해금풍류),박혜신,3,0.41,,,거문고
AP_E01_02949.json,Instrumental,평조회상 가락덜이(지금풍류),김대곤,7,0.47,,,대금
AP_F13_08198.json,Instrumental,무악장단,윤호세,0,0.0,,,징
AP_E01_02485.json,Instrumental,평조회상 세령산(지금풍류) 피리,박지영,6,0.36,,,피리
BP_CR1_03502.json,Instrumental,남도들노래 중 모찌는 소리,,0,0.0,,,징
AP_E01_02668.json,Instrumental,평조회상 상령산(지금풍류),정겨운,5,0.19,,,해금
AP_E01_03978.json,Instrumental,평조회상 중령산(지금풍류),공유림,2,0.09,,,가야금
BP_CR2_00750.json,Vocal,한 단 묶었네,장명서,8,0.79,넘어가네 넘어가 네바다 같은 논 넘어가네,굿거리,여성성악
